reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.01,42.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.025,45.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.05,47.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.1,49.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.15,52.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.2,54.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.25,56.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.3,58.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.35,60.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.4,61.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.45,62.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.5,63.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.55,64.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.6,65.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.65,66.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.7,68.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.75,69.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.8,71.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.85,73.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.9,76.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.95,81.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.975,86.0
2026-03-21,wk inc covid hosp,0,2026-03-21,01,quantile,0.99,91.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.01,1.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.025,1.0
2026-03-21,wk inc covid hosp,0,2026-03-21,02,quantile,0.05,2.0
