reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.01,9.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.025,13.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.05,18.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.1,24.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.15,25.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.2,25.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.25,26.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.3,31.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.35,31.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.4,32.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.45,32.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.5,33.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.55,34.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.6,35.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.65,36.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.7,39.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.75,44.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.8,44.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.85,46.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.9,49.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.95,52.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.975,61.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.99,72.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.01,0.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.025,1.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.05,1.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.1,1.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.15,1.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.2,1.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.25,1.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.3,2.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.35,2.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.4,2.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.45,2.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.5,3.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.55,3.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.6,4.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.65,4.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.7,5.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.75,5.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.8,5.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.85,5.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.9,6.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.95,7.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.975,8.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.99,12.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.01,13.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.025,13.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.05,16.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.1,17.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.15,17.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.2,17.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.25,19.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.3,20.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.35,20.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.4,22.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.45,22.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.5,22.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.55,23.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.6,23.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.65,24.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.7,24.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.75,26.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.8,27.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.85,31.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.9,35.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.95,45.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.975,64.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.99,97.0
2026-05-09,wk inc covid hosp,0,2026-05-09,05,quantile,0.01,2.0
2026-05-09,wk inc covid hosp,0,2026-05-09,05,quantile,0.025,3.0
2026-05-09,wk inc covid hosp,0,2026-05-09,05,quantile,0.05,3.0
2026-05-09,wk inc covid hosp,0,2026-05-09,05,quantile,0.1,4.0
2026-05-09,wk inc covid hosp,0,2026-05-09,05,quantile,0.15,4.0
2026-05-09,wk inc covid hosp,0,2026-05-09,05,quantile,0.2,4.0
2026-05-09,wk inc covid hosp,0,2026-05-09,05,quantile,0.25,4.0
2026-05-09,wk inc covid hosp,0,2026-05-09,05,quantile,0.3,4.0
2026-05-09,wk inc covid hosp,0,2026-05-09,05,quantile,0.35,5.0
2026-05-09,wk inc covid hosp,0,2026-05-09,05,quantile,0.4,5.0
2026-05-09,wk inc covid hosp,0,2026-05-09,05,quantile,0.45,6.0
2026-05-09,wk inc covid hosp,0,2026-05-09,05,quantile,0.5,7.0
2026-05-09,wk inc covid hosp,0,2026-05-09,05,quantile,0.55,8.0
2026-05-09,wk inc covid hosp,0,2026-05-09,05,quantile,0.6,9.0
2026-05-09,wk inc covid hosp,0,2026-05-09,05,quantile,0.65,10.0
2026-05-09,wk inc covid hosp,0,2026-05-09,05,quantile,0.7,10.0
2026-05-09,wk inc covid hosp,0,2026-05-09,05,quantile,0.75,11.0
2026-05-09,wk inc covid hosp,0,2026-05-09,05,quantile,0.8,12.0
2026-05-09,wk inc covid hosp,0,2026-05-09,05,quantile,0.85,12.0
2026-05-09,wk inc covid hosp,0,2026-05-09,05,quantile,0.9,14.0
2026-05-09,wk inc covid hosp,0,2026-05-09,05,quantile,0.95,18.0
2026-05-09,wk inc covid hosp,0,2026-05-09,05,quantile,0.975,26.0
2026-05-09,wk inc covid hosp,0,2026-05-09,05,quantile,0.99,40.0
2026-05-09,wk inc covid hosp,0,2026-05-09,06,quantile,0.01,81.0
2026-05-09,wk inc covid hosp,0,2026-05-09,06,quantile,0.025,84.0
2026-05-09,wk inc covid hosp,0,2026-05-09,06,quantile,0.05,96.0
2026-05-09,wk inc covid hosp,0,2026-05-09,06,quantile,0.1,105.0
2026-05-09,wk inc covid hosp,0,2026-05-09,06,quantile,0.15,108.0
2026-05-09,wk inc covid hosp,0,2026-05-09,06,quantile,0.2,109.0
2026-05-09,wk inc covid hosp,0,2026-05-09,06,quantile,0.25,112.0
2026-05-09,wk inc covid hosp,0,2026-05-09,06,quantile,0.3,113.0
2026-05-09,wk inc covid hosp,0,2026-05-09,06,quantile,0.35,119.0
2026-05-09,wk inc covid hosp,0,2026-05-09,06,quantile,0.4,119.0
2026-05-09,wk inc covid hosp,0,2026-05-09,06,quantile,0.45,123.0
2026-05-09,wk inc covid hosp,0,2026-05-09,06,quantile,0.5,124.0
2026-05-09,wk inc covid hosp,0,2026-05-09,06,quantile,0.55,126.0
2026-05-09,wk inc covid hosp,0,2026-05-09,06,quantile,0.6,127.0
2026-05-09,wk inc covid hosp,0,2026-05-09,06,quantile,0.65,137.0
2026-05-09,wk inc covid hosp,0,2026-05-09,06,quantile,0.7,143.0
2026-05-09,wk inc covid hosp,0,2026-05-09,06,quantile,0.75,149.0
2026-05-09,wk inc covid hosp,0,2026-05-09,06,quantile,0.8,150.0
2026-05-09,wk inc covid hosp,0,2026-05-09,06,quantile,0.85,163.0
2026-05-09,wk inc covid hosp,0,2026-05-09,06,quantile,0.9,183.0
2026-05-09,wk inc covid hosp,0,2026-05-09,06,quantile,0.95,246.0
2026-05-09,wk inc covid hosp,0,2026-05-09,06,quantile,0.975,348.0
2026-05-09,wk inc covid hosp,0,2026-05-09,06,quantile,0.99,527.0
2026-05-09,wk inc covid hosp,0,2026-05-09,08,quantile,0.01,4.0
2026-05-09,wk inc covid hosp,0,2026-05-09,08,quantile,0.025,6.0
2026-05-09,wk inc covid hosp,0,2026-05-09,08,quantile,0.05,6.0
2026-05-09,wk inc covid hosp,0,2026-05-09,08,quantile,0.1,9.0
