reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.01,17.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.025,23.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.05,28.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.1,37.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.15,43.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.2,46.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.25,51.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.3,51.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.35,52.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.4,56.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.45,59.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.5,65.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.55,66.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.6,66.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.65,68.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.7,68.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.75,68.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.8,69.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.85,75.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.9,79.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.95,106.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.975,119.0
2026-08-15,wk inc covid hosp,0,2026-08-15,01,quantile,0.99,124.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.01,0.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.025,0.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.05,0.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.1,0.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.15,1.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.2,1.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.25,1.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.3,1.0
2026-08-15,wk inc covid hosp,0,2026-08-15,02,quantile,0.35,1.0
