Atlanta,,Boston,,Chicago,,Los Angeles,,Miami,,New York,,Philadelphia,,Salt Lake City,,San Francisco,,Seattle,,All cities,
All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours
-0.0024972721,-0.00718892552,-0.001942418632,-0.006386123598,-0.006178579293,-0.0103611825,-0.005795146804,-0.009628113359,-0.003765343456,-0.004907052964,-0.001255740877,-0.005818046164,-0.00001592826629,-0.005155554041,-0.01011483278,-0.01597599685,-0.007972455584,-0.01470375899,0.0003221775987,-0.00534183858,-0.003837024095,-0.008824733086
-0.003278274089,-0.005928606261,-0.007548865862,-0.010356226,-0.01267376076,-0.01511989441,-0.002305125352,-0.002711581066,-0.006391317584,-0.01086474862,0.0004466827959,-0.001177938539,-0.003332081717,-0.004714802373,-0.002552477876,-0.003248662455,-0.001563468832,-0.004415582865,-0.006504066288,-0.008438761346,-0.004307678435,-0.006101911422
0.0004980926751,-0.002755580237,-0.002378682839,-0.00734327361,-0.002732593799,-0.006303494796,-0.005397747736,-0.008792138658,-0.0005402574316,-0.00167043705,-0.001559941098,-0.004793347325,-0.002871100791,-0.00611378625,-0.006761806086,-0.01070643868,-0.008224555291,-0.01182634104,0.0007160619716,-0.002211191459,-0.003510358511,-0.007171033882
0.000008472921763,-0.00240513403,-0.008232562803,-0.01035488304,-0.01041576639,-0.01383588463,-0.003637654008,-0.005225974601,-0.006505668629,-0.01086473558,0.002666348824,0.001817756798,0.003316529095,0.002733787522,-0.008040228859,-0.009927668609,0.001510599628,-0.001334532513,-0.003446174553,-0.004525728058,-0.002681069542,-0.004472869914
-0.001157509978,-0.005890734028,0.004393099807,0.001183540211,-0.005417536013,-0.008871374652,0.001004236168,-0.003480595304,-0.004556615837,-0.004461091477,-0.004023426212,-0.006522370968,-0.0004567586293,-0.003500786377,-0.006990094204,-0.01098627876,-0.008070480078,-0.01090378966,0.001738220453,-0.00130405894,-0.002548591932,-0.006114117336
-0.001042335411,-0.002410146175,-0.004218549468,-0.00548921572,-0.01384267304,-0.01475992054,-0.003561676014,-0.005781805608,-0.008877857588,-0.01324185822,0.002741112839,0.001633944572,0.0004433944996,-0.00138889777,-0.006211603526,-0.007022876758,-0.001673576538,-0.001556164701,0.002703257371,0.0001813311392,-0.00292192772,-0.004105484579
-0.004947781563,-0.008600079454,-0.003397935536,-0.006690956652,-0.005930569954,-0.008736811578,0.0003603277146,-0.003466171911,-0.00570897432,-0.00677466346,-0.001915513654,-0.005263339728,-0.004220414907,-0.007620688062,-0.004015857354,-0.007553044707,-0.00540367933,-0.007639441639,0.0003835223615,-0.002662638202,-0.003796576522,-0.007147503551
-0.002794660395,-0.004054744262,-0.006505625322,-0.006439989433,-0.01051807031,-0.01224518567,-0.001973059494,-0.002589983167,-0.007704943419,-0.01179342344,0.001751959324,0.0007768326323,-0.002972899936,-0.002866304247,-0.01069675572,-0.01257092878,-0.0007599113742,-0.002427445026,0.0000007071603818,-0.0007227610913,-0.004017730244,-0.004991517868
-0.004439285491,-0.00705078803,-0.004721305333,-0.007590706926,-0.007940094918,-0.01155182254,-0.002117591444,-0.005584603641,-0.002523673465,-0.001558083692,-0.003073696978,-0.006134680007,-0.003854947397,-0.007985185832,-0.005747166928,-0.007384079043,-0.007472387981,-0.01068080682,-0.004493243527,-0.008322869428,-0.005156467669,-0.008407896385
0.0003958782181,0.0007761355373,-0.004415862728,-0.003619863885,-0.01321822777,-0.01236321125,0.0007431333652,0.001809586422,-0.006772575434,-0.007505309302,0.002997511299,0.003984436393,-0.001601704047,-0.001520025195,-0.006839527749,-0.006690241862,0.000602751039,0.00204281765,0.001612873864,0.002936750418,-0.002224685159,-0.001420169603
