Atlanta,,Boston,,Chicago,,Los Angeles,,Miami,,New York,,Philadelphia,,Salt Lake City,,San Francisco,,Seattle,,All cities,
All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours,All day,Peak hours
0.2751717865,0.1879480332,0.2194351107,0.1176790819,0.3761810958,0.341335088,0.1391905546,0.06535850465,0.4150750935,0.3075481951,0.2632327378,0.1390605569,0.1440375447,0.05570504442,0.3938192129,0.2990152836,0.4677640796,0.1608623266,0.2496243417,0.4813268483,0.28371346,0.2033033073
0.2834250927,0.5185388327,0.3422404528,0.4797997475,0.4039661288,0.5242451429,0.3703935444,0.50521034,0.4347272217,0.5224809647,0.3670064807,0.5426642895,0.3743367195,0.497356385,0.4874119759,0.6668308377,0.3984857202,0.6513832808,0.3209533095,0.1770509928,0.3882181346,0.5527980328
0.2962027788,0.2135952264,0.2387198359,0.1522170454,0.3727137148,0.3202340901,0.1386662424,0.03147506341,0.4079258144,0.2983036339,0.269290477,0.1598209888,0.1056665853,0.05183634162,0.4343840182,0.3667024374,0.4900690913,0.2248326391,0.2449444681,0.4192477167,0.2925958633,0.1652115136
0.3004386723,0.4436099529,0.3307863772,0.4494931996,0.4547426105,0.5761557221,0.3634454608,0.4865302145,0.5490285158,0.7275108695,0.3047854304,0.4600896835,0.3476664722,0.5353368521,0.5083484054,0.6814165115,0.3606384695,0.6175356507,0.3054871261,0.09093779325,0.3975526989,0.567035675
0.3054208457,0.1575344354,0.2329407483,0.1278982013,0.3086773753,0.2307427973,0.1615608782,0.0400746949,0.3489646614,0.2178231627,0.2346175015,0.09959044307,0.1125026271,-0.01752080582,0.432246238,0.360809803,0.5122181177,0.1975071877,0.2018050253,0.482758671,0.2747194171,0.1539892554
0.3165049851,0.4636957347,0.3387506604,0.4527896643,0.4416106939,0.6166360974,0.408678472,0.5509838462,0.5431343913,0.7329592109,0.3115643859,0.50177598,0.3524235487,0.5375037789,0.5433579087,0.6981938481,0.3438430429,0.6604084969,0.3454680145,0.02353536524,0.4089196026,0.5703418255
0.2754274607,0.1442850977,0.2214452177,0.07953057438,0.3281936646,0.243446663,0.1725269258,0.06540708989,0.3325695395,0.190177992,0.2860590219,0.1736706942,0.1401016563,0.005222583655,0.357168138,0.2213522345,0.5561370254,0.1998409629,0.17823264,0.4429339468,0.2702279389,0.1412764937
0.2560802698,0.3879285157,0.301115483,0.4256634414,0.5154656768,0.6708753705,0.4117730558,0.5414500833,0.547378242,0.7701562047,0.3453591466,0.5251117349,0.355053246,0.5220466852,0.5619277954,0.6840569973,0.3309062719,0.7221613526,0.340731889,0.04836756364,0.4155776799,0.5779174566
0.2952625453,0.1559861451,0.2476376593,0.1228023767,0.3441549838,0.206267342,0.1726874262,0.05296498537,0.3707517385,0.2275850326,0.2549497485,0.1129173413,0.1890445352,0.0674797073,0.3425596356,0.1962712556,0.5435859561,0.1236287579,0.185180977,0.4716211557,0.2749759257,0.1343777031
0.2807592452,0.4464474916,0.3537152112,0.4594018459,0.5413991213,0.7347946763,0.3831374943,0.5535715818,0.5176935196,0.7789289355,0.3561219871,0.4630716145,0.4302638471,0.5816605687,0.5719333887,0.6419570446,0.2975168526,0.7512173653,0.3387971222,-0.03483632579,0.4324076772,0.545942843
0.3532283604,0.1993335634,0.2449720949,0.07813016325,0.4310480952,0.265047282,0.2127204537,0.0578896068,0.3178710341,0.1743378788,0.2202982306,0.1114827022,0.2333905995,0.07444813848,0.3493102789,0.1987098902,0.5355197191,0.1266739964,0.1561214626,0.4802530706,0.2838588357,0.1155668423
0.2805924118,0.4141055346,0.3775909543,0.4703873396,0.4968738556,0.7657464147,0.2961241305,0.4258961976,0.5208725929,0.7013081908,0.3412830532,0.4634110034,0.3825616837,0.5105362535,0.5495340824,0.6137211919,0.4024327993,0.6609219313,0.3141044378,0.04282880202,0.412168473,0.5462971926
0.3235267401,0.1648294181,0.199083358,0.04220503196,0.3924474716,0.2411525846,0.2367097288,0.09351094812,0.2796466053,0.1239212751,0.2902835608,0.1205962673,0.149797529,-0.02260887064,0.2821572423,0.1188616529,0.5390846729,0.08995915204,0.2224324346,0.4868533909,0.2741267085,0.1223345473
0.3166834116,0.3962186873,0.3653862178,0.443336457,0.5555959344,0.7392757535,0.3067905605,0.5140972137,0.4992531538,0.6443271637,0.3789100945,0.4801158905,0.3698962629,0.5394898057,0.56812644,0.6169545054,0.3960618973,0.7318980694,0.3376342058,0.06069850549,0.4238523543,0.5719174147
0.3718206286,0.2057035565,0.1886307895,0.02478463948,0.3945969939,0.2526554763,0.2808475196,0.07076986879,0.2451187968,0.07655714452,0.3158842623,0.1312574297,0.2473728806,0.08724782616,0.3896902502,0.2116984576,0.5871392488,0.1706191301,0.2190104425,0.5153765082,0.2986145318,0.1274987608
0.4310448766,0.5236340165,0.353825599,0.4581049383,0.5905198455,0.7265922427,0.3589849174,0.5359909534,0.487506181,0.640877068,0.3777087629,0.4786427915,0.360432893,0.5101712346,0.6040297151,0.7044973373,0.3690516353,0.6781156063,0.3651304543,0.08137624711,0.4465296566,0.5605717301
0.2841794193,0.11028862,0.182733193,0.002035955666,0.43730703,0.2612015903,0.3255732954,0.1492231935,0.2809853852,0.09621981531,0.2874480188,0.117474854,0.2841704786,0.09191564471,0.364339292,0.2039577961,0.637136817,0.1497554332,0.2558390796,0.4355533421,0.3038221002,0.111537151
0.4300923049,0.5122680664,0.3517411649,0.4815983474,0.5623425245,0.6553313136,0.3275122046,0.5036945343,0.4883185625,0.5771488547,0.3941850662,0.5599516034,0.3309482932,0.4873020947,0.5430127978,0.6194078326,0.2957275212,0.7041068077,0.3151265681,0.02226863243,0.4402925968,0.5257421732
0.2629067004,0.08329949528,0.1817247272,0.02056501247,0.4417096972,0.2689554989,0.3073278069,0.1203320324,0.2635221481,0.07263081521,0.2603975832,0.1173099279,0.2703708112,0.08307496458,0.3429787755,0.164876774,0.668846488,0.1862345487,0.2335617244,0.4571562707,0.2845676541,0.1025073826
0.3484804928,0.3586370945,0.411169678,0.4999264777,0.5336798429,0.6207473278,0.3611602187,0.429117471,0.4700877964,0.4830774367,0.4073344767,0.524009347,0.3615920842,0.413153559,0.5444074869,0.6621588469,0.2836316824,0.7357883453,0.3345148265,0.00252520293,0.447188884,0.5148356557
