reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.01,48.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.025,51.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.05,54.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.1,58.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.15,60.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.2,62.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.25,64.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.3,66.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.35,68.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.4,69.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.45,71.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.5,72.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.55,74.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.6,76.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.65,78.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.7,79.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.75,82.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.8,84.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.85,88.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.9,92.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.95,99.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.975,107.0
2026-08-29,wk inc covid hosp,0,2026-08-29,01,quantile,0.99,115.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.01,0.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.025,0.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.05,0.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.1,1.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.15,1.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.2,1.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.25,1.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.3,2.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.35,2.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.4,2.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.45,2.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.5,2.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.55,3.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.6,3.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.65,3.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.7,3.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.75,4.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.8,4.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.85,4.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.9,5.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.95,6.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.975,6.0
2026-08-29,wk inc covid hosp,0,2026-08-29,02,quantile,0.99,7.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.01,33.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.025,36.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.05,38.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.1,41.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.15,43.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.2,45.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.25,46.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.3,48.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.35,49.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.4,50.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.45,52.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.5,53.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.55,54.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.6,56.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.65,57.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.7,59.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.75,61.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.8,63.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.85,65.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.9,69.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.95,74.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.975,79.0
2026-08-29,wk inc covid hosp,0,2026-08-29,04,quantile,0.99,85.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.01,4.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.025,5.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.05,6.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.1,7.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.15,8.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.2,9.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.25,10.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.3,10.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.35,11.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.4,11.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.45,11.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.5,12.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.55,12.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.6,13.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.65,13.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.7,14.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.75,15.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.8,15.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.85,16.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.9,17.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.95,19.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.975,21.0
2026-08-29,wk inc covid hosp,0,2026-08-29,05,quantile,0.99,23.0
