reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.01,25.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.025,28.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.05,30.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.1,32.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.15,34.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.2,35.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.25,36.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.3,38.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.35,39.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.4,40.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.45,41.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.5,42.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.55,43.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.6,44.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.65,45.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.7,47.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.75,48.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.8,50.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.85,52.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.9,55.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.95,59.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.975,63.0
2026-05-09,wk inc covid hosp,0,2026-05-09,01,quantile,0.99,69.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.01,0.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.025,0.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.05,0.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.1,1.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.15,1.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.2,1.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.25,2.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.3,2.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.35,2.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.4,2.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.45,2.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.5,3.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.55,3.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.6,3.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.65,3.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.7,4.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.75,4.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.8,4.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.85,5.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.9,5.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.95,6.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.975,7.0
2026-05-09,wk inc covid hosp,0,2026-05-09,02,quantile,0.99,8.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.01,14.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.025,16.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.05,18.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.1,20.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.15,21.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.2,22.0
2026-05-09,wk inc covid hosp,0,2026-05-09,04,quantile,0.25,23.0
