reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.01,23.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.025,26.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.05,29.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.1,32.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.15,37.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.2,38.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.25,39.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.3,39.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.35,41.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.4,42.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.45,43.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.5,44.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.55,46.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.6,47.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.65,49.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.7,50.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.75,53.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.8,55.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.85,58.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.9,63.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.95,66.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.975,67.0
2026-03-28,wk inc covid hosp,0,2026-03-28,01,quantile,0.99,72.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.01,2.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.025,2.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.05,3.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.1,4.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.15,4.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.2,5.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.25,5.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.3,6.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.35,6.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.4,6.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.45,6.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.5,7.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.55,7.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.6,7.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.65,8.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.7,8.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.75,9.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.8,10.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.85,11.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.9,12.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.95,15.0
2026-03-28,wk inc covid hosp,0,2026-03-28,02,quantile,0.975,21.0
